"ID","DCE1.mono","DCE2.mono","DCE3.mono","duration","DCE1.4","DCE1.5","DCE1.6","DCE1.7","DCE1.8","DCE1.9","DCE1.10","DCE1.11","DCE1.12","DCE1.13","DCE1.14","DCE1.15","DCE1.16","DCE1.17","DCE1.18","DCE1.19","DCE1.20","DCE1.21","DCE1.22","DCE1.23","DCE1.24","DCE1.25","DCE1.26","DCE1.27","DCE2.4","DCE2.5","DCE2.6","DCE2.7","DCE2.8","DCE2.9","DCE2.10","DCE2.11","DCE2.12","DCE2.13","DCE2.14","DCE2.15","DCE2.16","DCE2.17","DCE2.18","DCE2.19","DCE2.20","DCE2.21","DCE2.22","DCE2.23","DCE2.24","DCE2.25","DCE2.26","DCE2.27","DCE3.4","DCE3.5","DCE3.6","DCE3.7","DCE3.8","DCE3.9","DCE3.10","DCE3.11","DCE3.12","DCE3.13","DCE3.14","DCE3.15","DCE3.16","DCE3.17","DCE3.18","DCE3.19","DCE3.20","DCE3.21","DCE3.22","DCE3.23","DCE3.24","DCE3.25","DCE3.26","DCE3.27","risk1_1","risk1_2","risk1_3","risk1_4","risk1_5","risk1_6","risk1_7","risk1_8","risk1_9","risk1_10","risk1_11","risk1_12","loss1_1","loss1_2","loss1_3","loss1_4","loss1_5","loss1_6","loss1_7","loss1_8","loss1_9","loss1_10","loss1_11","loss1_12","risk2_1","risk2_2","risk2_3","risk2_4","risk2_5","risk2_6","risk2_7","risk2_8","risk2_9","risk2_10","risk2_11","risk2_12","loss2_1","loss2_2","loss2_3","loss2_4","loss2_5","loss2_6","loss2_7","loss2_8","loss2_9","loss2_10","loss2_11","loss2_12","breq3_id1","breq3_id2","breq3_id3","breq3_id4","breq3_amov1","breq3_amov2","breq3_amov3","breq3_amov4","breq3_intrins1","breq3_intrins2","breq3_intrins3","breq3_intrins4","breq3_intro1","breq3_intro2","breq3_intro3","breq3_intro4","breq3_integ1","breq3_integ2","breq3_integ3","breq3_integ4","breq3_ext1","breq3_ext2","breq3_ext3","breq3_ext4","VigDays","VigHours","VigMin","VigDK","ModDays","ModHours","ModMin","ModDK","WalkDays","WalkHours","WalkMin","WalkDK","SitHours","SitMin","SitDK","PA_typical","joint_study","NICE_age","NICE_pain","NICE_activity","NICE_stiffness","NICE_stiffness_min","pain_NRS","function_NRS","hipL","hipR","ankleL","ankleR","kneeL","kneeR","footL","footR","DOB","enddate","gender","height","weight","employed","income","household","state"
"b9a3796f-403c-1822-a823-4e88649fd7a9",NA,NA,"2","641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","6","1","1","1","1","4","6","6","6","6","6","6","6","5","6","6","6","1","1","1","1","7","2","0",NA,"5","3",NA,NA,"7","6",NA,NA,"5",NA,NA,"1","8","4","1","1","1","5","8","9",NA,NA,NA,NA,NA,NA,"1","1","8/4/1966","2/10/2020 20:04","1","158","10","1","1","2","1"
"0daaff38-55a7-9195-a174-c8812c34c2f4","2",NA,NA,"624","2",NA,"1","2",NA,NA,"2",NA,NA,"2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5","6","6","3","4","1","4","3","3","3","3","1","6","6","6","4","4","4","4","3","1","1","1","0",NA,NA,NA,"2","4",NA,NA,"6","0","30",NA,"5",NA,NA,"1","4","4","1","4","3",NA,"4","7",NA,NA,NA,NA,NA,"1",NA,NA,"22/04/1969","2/10/2020 20:04","1","168","60","2","2","1","5"
"2984d946-001c-342b-8e0a-eeaf3432d593","2",NA,NA,"1120","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","5","1","1","1","1","5","6","6","6","5","4","3","5","5","6","5","5","3","3","1","3","2","2","0",NA,"3","1","0",NA,"5","1","30",NA,"6","30",NA,"1","6","4","1","1","3",NA,"3","3",NA,NA,NA,NA,NA,"1","1","1","4/7/1951","2/10/2020 20:06","2","183","83","1","4","2","5"
"85e20753-01e6-fa77-e81f-30c9e119969f",NA,"2",NA,"1487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","4","4","3","3","3","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","2","1","0",NA,"1","1","0",NA,"3","2","0",NA,"4","0",NA,"5","1","4","1","1","1","4","4","4","1",NA,NA,NA,NA,NA,NA,NA,"11/9/1954","2/10/2020 20:06","1","167","75","1","3","2","1"
"0c7a8f73-5ca2-3fa3-703f-b85156014dbf",NA,NA,"2","1315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"2","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"5","5","5","4","3","4","3","3","4","5","5","5","3","3","1","3","5","5","5","5","3","3","3","4","2","1","45",NA,"2","0","30",NA,"5","1","15",NA,"5","30",NA,"1",NA,"4","1","1","3",NA,"2","3",NA,NA,NA,NA,"1",NA,NA,NA,"21/01/1971","2/10/2020 20:06","2","172","60","2","5","2","6"
"78ee8323-d872-1240-e46f-b4c557d8c9ee",NA,"2",NA,"1006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5","5","4","1","1","3","1","4","5","5","5","4","3","3","4","4","5","5","4","4","4","1","1","7","1","0",NA,"7","0","30",NA,"7","1","30",NA,"10","0",NA,"1","1","4","1","1","1","5","4","8","1","1",NA,NA,"1","1",NA,NA,"1/2/1956","2/10/2020 20:06","2","172","82","2","3","2","5"
"1b77f21d-9ebd-6d91-7d51-c55ce72109dc",NA,NA,"2","886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","2",NA,NA,NA,"4","5","4","3","1","1","1","1","4","5","5","5","5","3","4","4","5","4","4","4","3","3","1","1","4",NA,"45",NA,"3",NA,"40",NA,"6",NA,"45",NA,"3",NA,NA,"1","8","4","1","4","1","5","4","7",NA,NA,NA,NA,NA,NA,"1","1","29/03/1974","2/10/2020 20:07","1","155","75","2","4","2","3"
"82bd6335-a39a-f275-b779-5496483172f5",NA,NA,"2","1093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","4","1","1","1","1","1","4","4","4","4","3","3","1","3","4","3","1","3","3","1","1","1","0",NA,NA,NA,"0",NA,NA,NA,"3","2",NA,NA,NA,NA,"1","3","1","4","1","1","1","4","6","6","1","1","1",NA,"1","1",NA,NA,"5/6/1972","2/10/2020 20:08","1","155","78","2","3","2","5"
"3bc2ec86-9355-0182-c8ca-dbe9ad5a4450",NA,"2",NA,"1051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","2",NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","2",NA,"1","2",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5","5","4","1","1","1","1","3","3","3","4","6","5","5","5","4","4","4","4","3","3","3","3","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,NA,NA,"1","1","8","4","1","4","3",NA,"5","5",NA,"1",NA,NA,NA,NA,"1","1","2/10/1938","2/10/2020 20:08","1","152.4","52","2","2","1","1"
"801cf510-fc15-359f-165c-c2379be969dc",NA,NA,"1","1624",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3","3","3","3","3","1","4","3","3","3","4","3","3","1","3","3","3","4","4","3","3","1","1","7","1",NA,NA,"7","2",NA,NA,"7","3",NA,NA,"5",NA,NA,"1","3","4","1","1","3",NA,"7","8","1","1",NA,NA,"1","1","1",NA,"14/10/1944","2/10/2020 20:09","1","167","78","2","1","1","4"
"624b096d-20da-e407-4121-3e60f2d5b7b4",NA,NA,"2","788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","4","4","1","4","4","1","1","1","4","4","4","1","3","3","3","4","4","3","4","1","1","1","4","0",NA,NA,NA,"0",NA,NA,NA,"0",NA,NA,NA,"8","0",NA,"3","4","4","1","4","3",NA,"5","5","1",NA,NA,NA,NA,"1",NA,NA,"22/08/1952","2/10/2020 20:10","2","180","110","2","3","2","4"
"c3553210-48e8-bc9d-5f5c-057e5e1b9fd4",NA,NA,"2","1340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","2",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","3","3","1","1","1","4","4","4","4","3","3","1","3","4","4","4","4","3","3","3","3","4",NA,"30",NA,"3",NA,"25",NA,"6",NA,"20",NA,"5",NA,NA,"1","2","4","1","4","3",NA,"5","5",NA,"1",NA,NA,"1","1",NA,NA,"28/12/1974","2/10/2020 20:10","1","165","125","2","2","2","1"
"1077bc72-48c2-3039-7d3e-8b5cd76e5fae",NA,NA,"2","1322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","5","4","1","1","1","1","5","5","5","5","5","3","4","5","5","4","5","5","1","1","1","1","5","2","400",NA,"5","2","200",NA,"7","1","30",NA,"8","30",NA,"1","1","4","1","1","1","5","8","4","1",NA,NA,NA,NA,NA,NA,"1","26/11/1965","2/10/2020 20:10","2","182","60","1","1","1","6"
"9a0527d8-183b-bffa-0f94-102ef45ece1a",NA,NA,"2","1095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","2",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","1","1","1","1","1","2",NA,"1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","5","4","1","5","3","1","4","4","4","4","5","4","3","3","4","4","4","4","4","4","4","3","0",NA,NA,NA,"0",NA,NA,NA,"3",NA,"60",NA,"7",NA,NA,"1","1","4","1","1","3",NA,"3","3","1",NA,"1",NA,NA,NA,NA,NA,"18/12/1954","2/10/2020 20:11","2","171","70","2","4","2","6"
"245290c5-da5b-0e27-5889-a77948d90f1e","2",NA,NA,"1283","2",NA,"1","2",NA,"2","1","2",NA,"1","1",NA,"2",NA,"1","1","1",NA,"1","2",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","2",NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","4","5","1","3","1","3","3","1","3","3","3","4","1","1","1","1","1","1","4","5","1","4","6","0",NA,NA,NA,"4","1","30",NA,"1","0","15",NA,NA,NA,"1","1","2","4","1","1","3",NA,"3","2",NA,NA,NA,NA,"1",NA,"1","1","3/1/1973","2/10/2020 20:14","1","169","145","1","3","2","3"
"b0e53db5-fda3-b1a0-eff9-0acec9ce2866",NA,"2",NA,"1765",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","6","3","3","1","1","1","5","5","5","4","6","3","6","5","5","5","5","6","1","1","5","4","0",NA,NA,NA,"2","1","65",NA,"3","1","75",NA,"5","300",NA,"3","6","4","1","1","1","5","8","8",NA,NA,"1",NA,"1",NA,"1",NA,"9/3/1955","2/10/2020 20:17","2","183","135","2","1","1","4"
"8195fb32-114a-0e35-9f7e-ccbe023dc4f4","1",NA,NA,"2591","2",NA,"2","1","2",NA,"2",NA,"1","1","1",NA,"1","2",NA,"1","1",NA,"1","1",NA,"2",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","5","3","3","1","1","1","4","4","4","4","1","1","3","1","4","3","6","3","4","1","1","1","0",NA,NA,NA,"1",NA,NA,"1","2",NA,NA,"1",NA,NA,"1","5","4","4","1","1","1","5","5","4",NA,NA,NA,NA,NA,"1",NA,NA,"21/06/1968","2/10/2020 20:22","1","0","0","2","6","2","5"
"c520f493-c07c-9db6-2bdf-c30ba0ee5554","2",NA,NA,"2069","2",NA,"1","2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","5","4","5","4","3","1","1","1","4","5","4","5","6","5","5","1","4","4","4","5","5","4","3","3","5",NA,"60",NA,"5",NA,"45",NA,"7",NA,"60",NA,"3",NA,NA,"1","2","4","1","1","1","4","3","3",NA,NA,NA,NA,"1",NA,NA,NA,"17/05/1953","2/10/2020 20:28","2","161","80","1","3","2","6"
"1ba906f1-62ca-953b-a3bd-31826d45b538",NA,"2",NA,"2615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"1","2",NA,"1","2",NA,"1","2",NA,"2",NA,"1","2",NA,"1","1","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","2",NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1","1","1","4","5","5","5","1","1","1","1","1","1","1","1","3","1","3","1","3","1","1","1","0",NA,NA,NA,"1","0","30",NA,"2",NA,"30",NA,"3",NA,NA,"1","2","4","1","1","3",NA,"5","6","1","1",NA,NA,"1","1",NA,NA,"23/02/1958","2/10/2020 20:32","1","175","125","2","2","2","3"
"f69faaa2-dfa8-4633-95ee-9db46b850977",NA,NA,"2","1889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"2","2",NA,"2","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","5","1","1","1","1","4","5","5","5","5","4","5","5","5","5","5","5","4","3","1","3","5","1","0",NA,"1","1","0",NA,"0",NA,NA,NA,"6",NA,NA,"1","5","4","1","1","1","4","3","8",NA,NA,"1",NA,NA,NA,NA,"1","25/07/1945","2/10/2020 20:36","2","179","76","1","2","1","4"
"ef0fdcd0-ef06-319b-059c-eb24380b7a0c",NA,"2",NA,"2702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2",NA,NA,NA,NA,"6","6","6","6","1","1","1","1","6","6","6","6","6","6","4","5","6","6","6","6","1","1","1","1","3","2","30",NA,"2","1","30",NA,"7","2","0",NA,"5","45",NA,"3","3","4","1","1","3",NA,"4","3",NA,"1",NA,NA,"1","1",NA,NA,"26/03/1949","2/10/2020 20:52","2","167","72","2","3","1","4"
"e4175056-bf65-3997-1c1a-673ca5eeaa96",NA,NA,"2","5056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"1","1",NA,"2",NA,"1","2",NA,"1","2",NA,"1","1","1","1","1","1","2",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","6","6","4","1","1","1","1","6","6","6","6","4","4","3","4","5","6","6","5","4","1","1","1","3","2","120",NA,"1",NA,"40",NA,"5",NA,"20",NA,"1",NA,NA,"3","5","4","1","1","3",NA,"4","2",NA,NA,"1",NA,NA,NA,NA,NA,"14/12/1966","2/10/2020 21:18","2","186","85","2","6","2","6"
"433d4f34-e48d-e638-4d78-78165d6f49f8",NA,NA,"2","658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1","1","1",NA,"2",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1","1","1","1","1",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","6","5","4","1","1","1","1","1","3","4","5","5","4","3","5","5","3","3","5","1","1","1","1","1",NA,"45",NA,"1",NA,"30",NA,"4",NA,"65",NA,"5",NA,NA,"1","2","4","1","1","3",NA,"5","5",NA,NA,"1","1","1","1","1","1","1/12/1958","2/11/2020 16:04","2","172","81","1","3","1","4"
