"Version","Trial","Alt","Participant","Selection","Goal","Form","Magnitude","Direction"
1,"8","2","R_1ItqmIOGvfXAJrh",1,"30min","Voucher","160","neg"
1,"8","3","R_1ItqmIOGvfXAJrh",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_1LS9oYa5fXw8l6d",0,"90min","Donate","160","neg"
1,"1","2","R_1LS9oYa5fXw8l6d",1,"60min","Cash","500","pos"
1,"1","3","R_1LS9oYa5fXw8l6d",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_1LS9oYa5fXw8l6d",1,"90min","Cash","500","neg"
1,"2","2","R_1LS9oYa5fXw8l6d",0,"60min","Donate","300","pos"
1,"2","3","R_1LS9oYa5fXw8l6d",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_1LS9oYa5fXw8l6d",0,"30min","Donate","160","pos"
1,"3","2","R_1LS9oYa5fXw8l6d",1,"90min","Cash","300","neg"
1,"3","3","R_1LS9oYa5fXw8l6d",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_1LS9oYa5fXw8l6d",1,"30min","Cash","500","pos"
1,"4","2","R_1LS9oYa5fXw8l6d",0,"60min","Donate","300","neg"
1,"4","3","R_1LS9oYa5fXw8l6d",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1LS9oYa5fXw8l6d",0,"90min","Voucher","160","pos"
1,"5","2","R_1LS9oYa5fXw8l6d",1,"30min","Cash","300","neg"
1,"5","3","R_1LS9oYa5fXw8l6d",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_1LS9oYa5fXw8l6d",1,"30min","Cash","500","neg"
1,"6","2","R_1LS9oYa5fXw8l6d",0,"90min","Voucher","300","pos"
1,"6","3","R_1LS9oYa5fXw8l6d",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1LS9oYa5fXw8l6d",0,"30min","Donate","300","neg"
1,"7","2","R_1LS9oYa5fXw8l6d",1,"60min","Voucher","160","pos"
1,"7","3","R_1LS9oYa5fXw8l6d",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_1LS9oYa5fXw8l6d",0,"90min","Donate","300","pos"
1,"8","2","R_1LS9oYa5fXw8l6d",1,"30min","Voucher","160","neg"
1,"8","3","R_1LS9oYa5fXw8l6d",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_1mkgVRkIm7QAHz3",0,"90min","Donate","160","neg"
1,"1","2","R_1mkgVRkIm7QAHz3",1,"60min","Cash","500","pos"
1,"1","3","R_1mkgVRkIm7QAHz3",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_1mkgVRkIm7QAHz3",0,"90min","Cash","500","neg"
1,"2","2","R_1mkgVRkIm7QAHz3",1,"60min","Donate","300","pos"
1,"2","3","R_1mkgVRkIm7QAHz3",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_1mkgVRkIm7QAHz3",1,"30min","Donate","160","pos"
1,"3","2","R_1mkgVRkIm7QAHz3",0,"90min","Cash","300","neg"
1,"3","3","R_1mkgVRkIm7QAHz3",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_1mkgVRkIm7QAHz3",1,"30min","Cash","500","pos"
1,"4","2","R_1mkgVRkIm7QAHz3",0,"60min","Donate","300","neg"
1,"4","3","R_1mkgVRkIm7QAHz3",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1mkgVRkIm7QAHz3",0,"90min","Voucher","160","pos"
1,"5","2","R_1mkgVRkIm7QAHz3",1,"30min","Cash","300","neg"
1,"5","3","R_1mkgVRkIm7QAHz3",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_1mkgVRkIm7QAHz3",1,"30min","Cash","500","neg"
1,"6","2","R_1mkgVRkIm7QAHz3",0,"90min","Voucher","300","pos"
1,"6","3","R_1mkgVRkIm7QAHz3",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1mkgVRkIm7QAHz3",1,"30min","Donate","300","neg"
1,"7","2","R_1mkgVRkIm7QAHz3",0,"60min","Voucher","160","pos"
1,"7","3","R_1mkgVRkIm7QAHz3",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_1mkgVRkIm7QAHz3",0,"90min","Donate","300","pos"
1,"8","2","R_1mkgVRkIm7QAHz3",1,"30min","Voucher","160","neg"
1,"8","3","R_1mkgVRkIm7QAHz3",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_1OAVBdBRC2LTvYC",0,"90min","Donate","160","neg"
1,"1","2","R_1OAVBdBRC2LTvYC",1,"60min","Cash","500","pos"
1,"1","3","R_1OAVBdBRC2LTvYC",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_1OAVBdBRC2LTvYC",0,"90min","Cash","500","neg"
1,"2","2","R_1OAVBdBRC2LTvYC",0,"60min","Donate","300","pos"
1,"2","3","R_1OAVBdBRC2LTvYC",1,"SQ","SQ","SQ","SQ"
1,"3","1","R_1OAVBdBRC2LTvYC",1,"30min","Donate","160","pos"
1,"3","2","R_1OAVBdBRC2LTvYC",0,"90min","Cash","300","neg"
1,"3","3","R_1OAVBdBRC2LTvYC",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_1OAVBdBRC2LTvYC",1,"30min","Cash","500","pos"
1,"4","2","R_1OAVBdBRC2LTvYC",0,"60min","Donate","300","neg"
1,"4","3","R_1OAVBdBRC2LTvYC",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1OAVBdBRC2LTvYC",0,"90min","Voucher","160","pos"
1,"5","2","R_1OAVBdBRC2LTvYC",1,"30min","Cash","300","neg"
1,"5","3","R_1OAVBdBRC2LTvYC",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_1OAVBdBRC2LTvYC",1,"30min","Cash","500","neg"
1,"6","2","R_1OAVBdBRC2LTvYC",0,"90min","Voucher","300","pos"
1,"6","3","R_1OAVBdBRC2LTvYC",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1OAVBdBRC2LTvYC",0,"30min","Donate","300","neg"
1,"7","2","R_1OAVBdBRC2LTvYC",0,"60min","Voucher","160","pos"
1,"7","3","R_1OAVBdBRC2LTvYC",1,"SQ","SQ","SQ","SQ"
1,"8","1","R_1OAVBdBRC2LTvYC",0,"90min","Donate","300","pos"
1,"8","2","R_1OAVBdBRC2LTvYC",1,"30min","Voucher","160","neg"
1,"8","3","R_1OAVBdBRC2LTvYC",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_1pQzajz53BzmXCJ",0,"90min","Donate","160","neg"
1,"1","2","R_1pQzajz53BzmXCJ",1,"60min","Cash","500","pos"
1,"1","3","R_1pQzajz53BzmXCJ",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_1pQzajz53BzmXCJ",1,"90min","Cash","500","neg"
1,"2","2","R_1pQzajz53BzmXCJ",0,"60min","Donate","300","pos"
1,"2","3","R_1pQzajz53BzmXCJ",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_1pQzajz53BzmXCJ",0,"30min","Donate","160","pos"
1,"3","2","R_1pQzajz53BzmXCJ",1,"90min","Cash","300","neg"
1,"3","3","R_1pQzajz53BzmXCJ",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_1pQzajz53BzmXCJ",1,"30min","Cash","500","pos"
1,"4","2","R_1pQzajz53BzmXCJ",0,"60min","Donate","300","neg"
1,"4","3","R_1pQzajz53BzmXCJ",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1pQzajz53BzmXCJ",0,"90min","Voucher","160","pos"
1,"5","2","R_1pQzajz53BzmXCJ",1,"30min","Cash","300","neg"
1,"5","3","R_1pQzajz53BzmXCJ",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_1pQzajz53BzmXCJ",1,"30min","Cash","500","neg"
1,"6","2","R_1pQzajz53BzmXCJ",0,"90min","Voucher","300","pos"
1,"6","3","R_1pQzajz53BzmXCJ",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1pQzajz53BzmXCJ",0,"30min","Donate","300","neg"
1,"7","2","R_1pQzajz53BzmXCJ",1,"60min","Voucher","160","pos"
1,"7","3","R_1pQzajz53BzmXCJ",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_1pQzajz53BzmXCJ",0,"90min","Donate","300","pos"
1,"8","2","R_1pQzajz53BzmXCJ",1,"30min","Voucher","160","neg"
1,"8","3","R_1pQzajz53BzmXCJ",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_1prjIYmrhy7h5MU",0,"90min","Donate","160","neg"
1,"1","2","R_1prjIYmrhy7h5MU",1,"60min","Cash","500","pos"
1,"1","3","R_1prjIYmrhy7h5MU",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_1prjIYmrhy7h5MU",1,"90min","Cash","500","neg"
1,"2","2","R_1prjIYmrhy7h5MU",0,"60min","Donate","300","pos"
1,"2","3","R_1prjIYmrhy7h5MU",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_1prjIYmrhy7h5MU",1,"30min","Donate","160","pos"
1,"3","2","R_1prjIYmrhy7h5MU",0,"90min","Cash","300","neg"
1,"3","3","R_1prjIYmrhy7h5MU",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_1prjIYmrhy7h5MU",1,"30min","Cash","500","pos"
1,"4","2","R_1prjIYmrhy7h5MU",0,"60min","Donate","300","neg"
1,"4","3","R_1prjIYmrhy7h5MU",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1prjIYmrhy7h5MU",0,"90min","Voucher","160","pos"
1,"5","2","R_1prjIYmrhy7h5MU",1,"30min","Cash","300","neg"
1,"5","3","R_1prjIYmrhy7h5MU",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_1prjIYmrhy7h5MU",1,"30min","Cash","500","neg"
1,"6","2","R_1prjIYmrhy7h5MU",0,"90min","Voucher","300","pos"
1,"6","3","R_1prjIYmrhy7h5MU",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1prjIYmrhy7h5MU",0,"30min","Donate","300","neg"
1,"7","2","R_1prjIYmrhy7h5MU",1,"60min","Voucher","160","pos"
1,"7","3","R_1prjIYmrhy7h5MU",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_1prjIYmrhy7h5MU",0,"90min","Donate","300","pos"
1,"8","2","R_1prjIYmrhy7h5MU",1,"30min","Voucher","160","neg"
1,"8","3","R_1prjIYmrhy7h5MU",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_1PXHbKa95dwW0n7",1,"90min","Donate","160","neg"
1,"1","2","R_1PXHbKa95dwW0n7",0,"60min","Cash","500","pos"
1,"1","3","R_1PXHbKa95dwW0n7",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_1PXHbKa95dwW0n7",1,"90min","Cash","500","neg"
1,"2","2","R_1PXHbKa95dwW0n7",0,"60min","Donate","300","pos"
1,"2","3","R_1PXHbKa95dwW0n7",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_1PXHbKa95dwW0n7",0,"30min","Donate","160","pos"
1,"3","2","R_1PXHbKa95dwW0n7",1,"90min","Cash","300","neg"
1,"3","3","R_1PXHbKa95dwW0n7",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_1PXHbKa95dwW0n7",0,"30min","Cash","500","pos"
1,"4","2","R_1PXHbKa95dwW0n7",1,"60min","Donate","300","neg"
1,"4","3","R_1PXHbKa95dwW0n7",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1PXHbKa95dwW0n7",1,"90min","Voucher","160","pos"
1,"5","2","R_1PXHbKa95dwW0n7",0,"30min","Cash","300","neg"
1,"5","3","R_1PXHbKa95dwW0n7",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_1PXHbKa95dwW0n7",0,"30min","Cash","500","neg"
1,"6","2","R_1PXHbKa95dwW0n7",1,"90min","Voucher","300","pos"
1,"6","3","R_1PXHbKa95dwW0n7",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1PXHbKa95dwW0n7",0,"30min","Donate","300","neg"
1,"7","2","R_1PXHbKa95dwW0n7",1,"60min","Voucher","160","pos"
1,"7","3","R_1PXHbKa95dwW0n7",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_1PXHbKa95dwW0n7",0,"90min","Donate","300","pos"
1,"8","2","R_1PXHbKa95dwW0n7",0,"30min","Voucher","160","neg"
1,"8","3","R_1PXHbKa95dwW0n7",1,"SQ","SQ","SQ","SQ"
1,"1","1","R_1q1ZB3Hbe2021vC",0,"90min","Donate","160","neg"
1,"1","2","R_1q1ZB3Hbe2021vC",0,"60min","Cash","500","pos"
1,"1","3","R_1q1ZB3Hbe2021vC",1,"SQ","SQ","SQ","SQ"
1,"2","1","R_1q1ZB3Hbe2021vC",0,"90min","Cash","500","neg"
1,"2","2","R_1q1ZB3Hbe2021vC",0,"60min","Donate","300","pos"
1,"2","3","R_1q1ZB3Hbe2021vC",1,"SQ","SQ","SQ","SQ"
1,"3","1","R_1q1ZB3Hbe2021vC",0,"30min","Donate","160","pos"
1,"3","2","R_1q1ZB3Hbe2021vC",1,"90min","Cash","300","neg"
1,"3","3","R_1q1ZB3Hbe2021vC",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_1q1ZB3Hbe2021vC",1,"30min","Cash","500","pos"
1,"4","2","R_1q1ZB3Hbe2021vC",0,"60min","Donate","300","neg"
1,"4","3","R_1q1ZB3Hbe2021vC",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1q1ZB3Hbe2021vC",0,"90min","Voucher","160","pos"
1,"5","2","R_1q1ZB3Hbe2021vC",0,"30min","Cash","300","neg"
1,"5","3","R_1q1ZB3Hbe2021vC",1,"SQ","SQ","SQ","SQ"
1,"6","1","R_1q1ZB3Hbe2021vC",1,"30min","Cash","500","neg"
1,"6","2","R_1q1ZB3Hbe2021vC",0,"90min","Voucher","300","pos"
1,"6","3","R_1q1ZB3Hbe2021vC",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1q1ZB3Hbe2021vC",1,"30min","Donate","300","neg"
1,"7","2","R_1q1ZB3Hbe2021vC",0,"60min","Voucher","160","pos"
1,"7","3","R_1q1ZB3Hbe2021vC",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_1q1ZB3Hbe2021vC",0,"90min","Donate","300","pos"
1,"8","2","R_1q1ZB3Hbe2021vC",0,"30min","Voucher","160","neg"
1,"8","3","R_1q1ZB3Hbe2021vC",1,"SQ","SQ","SQ","SQ"
1,"1","1","R_1q8HQHfZYjnh3mC",0,"90min","Donate","160","neg"
1,"1","2","R_1q8HQHfZYjnh3mC",1,"60min","Cash","500","pos"
1,"1","3","R_1q8HQHfZYjnh3mC",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_1q8HQHfZYjnh3mC",1,"90min","Cash","500","neg"
1,"2","2","R_1q8HQHfZYjnh3mC",0,"60min","Donate","300","pos"
1,"2","3","R_1q8HQHfZYjnh3mC",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_1q8HQHfZYjnh3mC",0,"30min","Donate","160","pos"
1,"3","2","R_1q8HQHfZYjnh3mC",0,"90min","Cash","300","neg"
1,"3","3","R_1q8HQHfZYjnh3mC",1,"SQ","SQ","SQ","SQ"
1,"4","1","R_1q8HQHfZYjnh3mC",1,"30min","Cash","500","pos"
1,"4","2","R_1q8HQHfZYjnh3mC",0,"60min","Donate","300","neg"
1,"4","3","R_1q8HQHfZYjnh3mC",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1q8HQHfZYjnh3mC",0,"90min","Voucher","160","pos"
1,"5","2","R_1q8HQHfZYjnh3mC",1,"30min","Cash","300","neg"
1,"5","3","R_1q8HQHfZYjnh3mC",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_1q8HQHfZYjnh3mC",1,"30min","Cash","500","neg"
1,"6","2","R_1q8HQHfZYjnh3mC",0,"90min","Voucher","300","pos"
1,"6","3","R_1q8HQHfZYjnh3mC",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1q8HQHfZYjnh3mC",0,"30min","Donate","300","neg"
1,"7","2","R_1q8HQHfZYjnh3mC",0,"60min","Voucher","160","pos"
1,"7","3","R_1q8HQHfZYjnh3mC",1,"SQ","SQ","SQ","SQ"
1,"8","1","R_1q8HQHfZYjnh3mC",0,"90min","Donate","300","pos"
1,"8","2","R_1q8HQHfZYjnh3mC",0,"30min","Voucher","160","neg"
1,"8","3","R_1q8HQHfZYjnh3mC",1,"SQ","SQ","SQ","SQ"
1,"1","1","R_1rN4LVAuPSmxChJ",0,"90min","Donate","160","neg"
1,"1","2","R_1rN4LVAuPSmxChJ",1,"60min","Cash","500","pos"
1,"1","3","R_1rN4LVAuPSmxChJ",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_1rN4LVAuPSmxChJ",1,"90min","Cash","500","neg"
1,"2","2","R_1rN4LVAuPSmxChJ",0,"60min","Donate","300","pos"
1,"2","3","R_1rN4LVAuPSmxChJ",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_1rN4LVAuPSmxChJ",0,"30min","Donate","160","pos"
1,"3","2","R_1rN4LVAuPSmxChJ",0,"90min","Cash","300","neg"
1,"3","3","R_1rN4LVAuPSmxChJ",1,"SQ","SQ","SQ","SQ"
1,"4","1","R_1rN4LVAuPSmxChJ",1,"30min","Cash","500","pos"
1,"4","2","R_1rN4LVAuPSmxChJ",0,"60min","Donate","300","neg"
1,"4","3","R_1rN4LVAuPSmxChJ",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_1rN4LVAuPSmxChJ",0,"90min","Voucher","160","pos"
1,"5","2","R_1rN4LVAuPSmxChJ",1,"30min","Cash","300","neg"
1,"5","3","R_1rN4LVAuPSmxChJ",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_1rN4LVAuPSmxChJ",1,"30min","Cash","500","neg"
1,"6","2","R_1rN4LVAuPSmxChJ",0,"90min","Voucher","300","pos"
1,"6","3","R_1rN4LVAuPSmxChJ",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_1rN4LVAuPSmxChJ",0,"30min","Donate","300","neg"
1,"7","2","R_1rN4LVAuPSmxChJ",1,"60min","Voucher","160","pos"
1,"7","3","R_1rN4LVAuPSmxChJ",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_1rN4LVAuPSmxChJ",0,"90min","Donate","300","pos"
1,"8","2","R_1rN4LVAuPSmxChJ",1,"30min","Voucher","160","neg"
1,"8","3","R_1rN4LVAuPSmxChJ",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_20ZIo9FoEO6Hlqt",0,"90min","Donate","160","neg"
1,"1","2","R_20ZIo9FoEO6Hlqt",1,"60min","Cash","500","pos"
1,"1","3","R_20ZIo9FoEO6Hlqt",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_20ZIo9FoEO6Hlqt",0,"90min","Cash","500","neg"
1,"2","2","R_20ZIo9FoEO6Hlqt",1,"60min","Donate","300","pos"
1,"2","3","R_20ZIo9FoEO6Hlqt",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_20ZIo9FoEO6Hlqt",1,"30min","Donate","160","pos"
1,"3","2","R_20ZIo9FoEO6Hlqt",0,"90min","Cash","300","neg"
1,"3","3","R_20ZIo9FoEO6Hlqt",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_20ZIo9FoEO6Hlqt",1,"30min","Cash","500","pos"
1,"4","2","R_20ZIo9FoEO6Hlqt",0,"60min","Donate","300","neg"
1,"4","3","R_20ZIo9FoEO6Hlqt",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_20ZIo9FoEO6Hlqt",0,"90min","Voucher","160","pos"
1,"5","2","R_20ZIo9FoEO6Hlqt",1,"30min","Cash","300","neg"
1,"5","3","R_20ZIo9FoEO6Hlqt",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_20ZIo9FoEO6Hlqt",1,"30min","Cash","500","neg"
1,"6","2","R_20ZIo9FoEO6Hlqt",0,"90min","Voucher","300","pos"
1,"6","3","R_20ZIo9FoEO6Hlqt",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_20ZIo9FoEO6Hlqt",1,"30min","Donate","300","neg"
1,"7","2","R_20ZIo9FoEO6Hlqt",0,"60min","Voucher","160","pos"
1,"7","3","R_20ZIo9FoEO6Hlqt",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_20ZIo9FoEO6Hlqt",0,"90min","Donate","300","pos"
1,"8","2","R_20ZIo9FoEO6Hlqt",1,"30min","Voucher","160","neg"
1,"8","3","R_20ZIo9FoEO6Hlqt",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_23ZQkATIi3lBMqF",0,"90min","Donate","160","neg"
1,"1","2","R_23ZQkATIi3lBMqF",1,"60min","Cash","500","pos"
1,"1","3","R_23ZQkATIi3lBMqF",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_23ZQkATIi3lBMqF",0,"90min","Cash","500","neg"
1,"2","2","R_23ZQkATIi3lBMqF",1,"60min","Donate","300","pos"
1,"2","3","R_23ZQkATIi3lBMqF",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_23ZQkATIi3lBMqF",0,"30min","Donate","160","pos"
1,"3","2","R_23ZQkATIi3lBMqF",1,"90min","Cash","300","neg"
1,"3","3","R_23ZQkATIi3lBMqF",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_23ZQkATIi3lBMqF",0,"30min","Cash","500","pos"
1,"4","2","R_23ZQkATIi3lBMqF",1,"60min","Donate","300","neg"
1,"4","3","R_23ZQkATIi3lBMqF",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_23ZQkATIi3lBMqF",0,"90min","Voucher","160","pos"
1,"5","2","R_23ZQkATIi3lBMqF",1,"30min","Cash","300","neg"
1,"5","3","R_23ZQkATIi3lBMqF",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_23ZQkATIi3lBMqF",0,"30min","Cash","500","neg"
1,"6","2","R_23ZQkATIi3lBMqF",1,"90min","Voucher","300","pos"
1,"6","3","R_23ZQkATIi3lBMqF",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_23ZQkATIi3lBMqF",1,"30min","Donate","300","neg"
1,"7","2","R_23ZQkATIi3lBMqF",0,"60min","Voucher","160","pos"
1,"7","3","R_23ZQkATIi3lBMqF",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_23ZQkATIi3lBMqF",0,"90min","Donate","300","pos"
1,"8","2","R_23ZQkATIi3lBMqF",1,"30min","Voucher","160","neg"
1,"8","3","R_23ZQkATIi3lBMqF",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_27qCeBRpgaOm2Jp",0,"90min","Donate","160","neg"
1,"1","2","R_27qCeBRpgaOm2Jp",1,"60min","Cash","500","pos"
1,"1","3","R_27qCeBRpgaOm2Jp",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_27qCeBRpgaOm2Jp",1,"90min","Cash","500","neg"
1,"2","2","R_27qCeBRpgaOm2Jp",0,"60min","Donate","300","pos"
1,"2","3","R_27qCeBRpgaOm2Jp",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_27qCeBRpgaOm2Jp",0,"30min","Donate","160","pos"
1,"3","2","R_27qCeBRpgaOm2Jp",1,"90min","Cash","300","neg"
1,"3","3","R_27qCeBRpgaOm2Jp",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_27qCeBRpgaOm2Jp",1,"30min","Cash","500","pos"
1,"4","2","R_27qCeBRpgaOm2Jp",0,"60min","Donate","300","neg"
1,"4","3","R_27qCeBRpgaOm2Jp",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_27qCeBRpgaOm2Jp",0,"90min","Voucher","160","pos"
1,"5","2","R_27qCeBRpgaOm2Jp",1,"30min","Cash","300","neg"
1,"5","3","R_27qCeBRpgaOm2Jp",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_27qCeBRpgaOm2Jp",1,"30min","Cash","500","neg"
1,"6","2","R_27qCeBRpgaOm2Jp",0,"90min","Voucher","300","pos"
1,"6","3","R_27qCeBRpgaOm2Jp",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_27qCeBRpgaOm2Jp",0,"30min","Donate","300","neg"
1,"7","2","R_27qCeBRpgaOm2Jp",1,"60min","Voucher","160","pos"
1,"7","3","R_27qCeBRpgaOm2Jp",0,"SQ","SQ","SQ","SQ"
1,"8","1","R_27qCeBRpgaOm2Jp",0,"90min","Donate","300","pos"
1,"8","2","R_27qCeBRpgaOm2Jp",1,"30min","Voucher","160","neg"
1,"8","3","R_27qCeBRpgaOm2Jp",0,"SQ","SQ","SQ","SQ"
1,"1","1","R_28TbIV3Z7rUEzXA",0,"90min","Donate","160","neg"
1,"1","2","R_28TbIV3Z7rUEzXA",1,"60min","Cash","500","pos"
1,"1","3","R_28TbIV3Z7rUEzXA",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_28TbIV3Z7rUEzXA",0,"90min","Cash","500","neg"
1,"2","2","R_28TbIV3Z7rUEzXA",0,"60min","Donate","300","pos"
1,"2","3","R_28TbIV3Z7rUEzXA",1,"SQ","SQ","SQ","SQ"
1,"3","1","R_28TbIV3Z7rUEzXA",0,"30min","Donate","160","pos"
1,"3","2","R_28TbIV3Z7rUEzXA",0,"90min","Cash","300","neg"
1,"3","3","R_28TbIV3Z7rUEzXA",1,"SQ","SQ","SQ","SQ"
1,"4","1","R_28TbIV3Z7rUEzXA",1,"30min","Cash","500","pos"
1,"4","2","R_28TbIV3Z7rUEzXA",0,"60min","Donate","300","neg"
1,"4","3","R_28TbIV3Z7rUEzXA",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_28TbIV3Z7rUEzXA",0,"90min","Voucher","160","pos"
1,"5","2","R_28TbIV3Z7rUEzXA",1,"30min","Cash","300","neg"
1,"5","3","R_28TbIV3Z7rUEzXA",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_28TbIV3Z7rUEzXA",1,"30min","Cash","500","neg"
1,"6","2","R_28TbIV3Z7rUEzXA",0,"90min","Voucher","300","pos"
1,"6","3","R_28TbIV3Z7rUEzXA",0,"SQ","SQ","SQ","SQ"
1,"7","1","R_28TbIV3Z7rUEzXA",0,"30min","Donate","300","neg"
1,"7","2","R_28TbIV3Z7rUEzXA",0,"60min","Voucher","160","pos"
1,"7","3","R_28TbIV3Z7rUEzXA",1,"SQ","SQ","SQ","SQ"
1,"8","1","R_28TbIV3Z7rUEzXA",0,"90min","Donate","300","pos"
1,"8","2","R_28TbIV3Z7rUEzXA",0,"30min","Voucher","160","neg"
1,"8","3","R_28TbIV3Z7rUEzXA",1,"SQ","SQ","SQ","SQ"
1,"1","1","R_29mopK6y2o0BHHn",0,"90min","Donate","160","neg"
1,"1","2","R_29mopK6y2o0BHHn",1,"60min","Cash","500","pos"
1,"1","3","R_29mopK6y2o0BHHn",0,"SQ","SQ","SQ","SQ"
1,"2","1","R_29mopK6y2o0BHHn",0,"90min","Cash","500","neg"
1,"2","2","R_29mopK6y2o0BHHn",1,"60min","Donate","300","pos"
1,"2","3","R_29mopK6y2o0BHHn",0,"SQ","SQ","SQ","SQ"
1,"3","1","R_29mopK6y2o0BHHn",0,"30min","Donate","160","pos"
1,"3","2","R_29mopK6y2o0BHHn",1,"90min","Cash","300","neg"
1,"3","3","R_29mopK6y2o0BHHn",0,"SQ","SQ","SQ","SQ"
1,"4","1","R_29mopK6y2o0BHHn",0,"30min","Cash","500","pos"
1,"4","2","R_29mopK6y2o0BHHn",1,"60min","Donate","300","neg"
1,"4","3","R_29mopK6y2o0BHHn",0,"SQ","SQ","SQ","SQ"
1,"5","1","R_29mopK6y2o0BHHn",0,"90min","Voucher","160","pos"
1,"5","2","R_29mopK6y2o0BHHn",1,"30min","Cash","300","neg"
1,"5","3","R_29mopK6y2o0BHHn",0,"SQ","SQ","SQ","SQ"
1,"6","1","R_29mopK6y2o0BHHn",1,"30min","Cash","500","neg"
1,"6","2","R_29mopK6y2o0BHHn",0,"90min","Voucher","300","pos"
